GEOCODIGO_MUNICIPIO,NOME_MUNICIPIO,LONGITUDE,LATITUDE
2903805,BOA VISTA DO TUPIM,"-40,605743","-12,661322"
2903904,BOM JESUS DA LAPA,"-43,417142","-13,254114"
2903953,BOM JESUS DA SERRA,"-40,501176","-14,372922"
2904001,BONINAL,"-41,824328","-12,715121"
2904050,BONITO,"-41,268403","-11,969573"
2904100,BOQUIRA,"-42,730115","-12,820823"
2904209,BOTUPORÃ,"-42,529278","-13,380866"
2904308,BREJÕES,"-39,793492","-13,105536"
2904407,BREJOLÂNDIA,"-43,965665","-12,486693"
2904506,BROTAS DE MACAÚBAS,"-42,624691","-12,002636"
2904605,BRUMADO,"-41,66707","-14,205438"
2904704,BUERAREMA,"-39,30252","-14,956441"
2904753,BURITIRAMA,"-43,631381","-10,711791"
2904803,CAATIBA,"-40,410272","-14,978551"
2904852,CABACEIRAS DO PARAGUAÇU,"-39,186713","-12,537136"
2904902,CACHOEIRA,"-38,969398","-12,596211"
2905008,CACULÉ,"-42,221414","-14,504206"
2905107,CAÉM,"-40,437312","-11,093092"
2905156,CAETANOS,"-40,90929","-14,338563"
2905206,CAETITÉ,"-42,485711","-14,066754"
2905305,CAFARNAUM,"-41,472222","-11,691356"
2905404,CAIRU,"-39,043254","-13,487603"
2905503,CALDEIRÃO GRANDE,"-40,30737","-11,022156"
2905602,CAMACAN,"-39,496367","-15,417627"
2905701,CAMAÇARI,"-38,32574","-12,698817"
2905800,CAMAMU,"-39,10057","-13,947076"
2905909,CAMPO ALEGRE DE LOURDES,"-43,012298","-9,517154"
2906006,CAMPO FORMOSO,"-40,318821","-10,505662"
2906105,CANÁPOLIS,"-44,205029","-13,075911"
2906204,CANARANA,"-41,765492","-11,687583"
2906303,CANAVIEIRAS,"-38,947376","-15,679777"
2906402,CANDEAL,"-39,123718","-11,80497"
2906501,CANDEIAS,"-38,543596","-12,671923"
2906600,CANDIBA,"-42,864402","-14,413187"
2906709,CÂNDIDO SALES,"-41,241118","-15,506066"
2906808,CANSANÇÃO,"-39,496605","-10,66675"
2906824,CANUDOS,"-39,024071","-9,890673"
2906857,CAPELA DO ALTO ALEGRE,"-39,835355","-11,670082"
2906873,CAPIM GROSSO,"-40,011001","-11,381574"
2906899,CARAÍBAS,"-41,265431","-14,722069"
2906907,CARAVELAS,"-39,253382","-17,733371"
2907004,CARDEAL DA SILVA,"-37,945477","-11,940767"
2907103,CARINHANHA,"-43,761777","-14,302007"
2907202,CASA NOVA,"-40,975797","-9,178595"
2907301,CASTRO ALVES,"-39,426519","-12,765833"
2907400,CATOLÂNDIA,"-44,85977","-12,316006"
2907509,CATU,"-38,376294","-12,355187"
2907558,CATURAMA,"-42,296407","-13,328201"
2907608,CENTRAL,"-42,112349","-11,137989"
2907707,CHORROCHÓ,"-39,10237","-8,975478"
2907806,CÍCERO DANTAS,"-38,383419","-10,592172"
2907905,CIPÓ,"-38,517129","-11,101144"
2908002,COARACI,"-39,552304","-14,636814"
2908101,COCOS,"-44,545669","-14,171078"
2908200,CONCEIÇÃO DA FEIRA,"-38,999781","-12,503992"
2908309,CONCEIÇÃO DO ALMEIDA,"-39,170946","-12,77802"
2908408,CONCEIÇÃO DO COITÉ,"-39,281684","-11,561826"
2908507,CONCEIÇÃO DO JACUÍPE,"-38,763674","-12,322946"
2908606,CONDE,"-37,606978","-11,813432"
2908705,CONDEÚBA,"-41,97081","-14,89041"
2908804,CONTENDAS DO SINCORÁ,"-41,046318","-13,755497"
2908903,CORAÇÃO DE MARIA,"-38,750517","-12,247921"
2909000,CORDEIROS,"-41,935734","-15,037234"
2909109,CORIBE,"-44,453036","-13,827842"
2909208,CORONEL JOÃO SÁ,"-37,932964","-10,279395"
2909307,CORRENTINA,"-44,641087","-13,341772"
2909406,COTEGIPE,"-44,252476","-12,028597"
2909505,CRAVOLÂNDIA,"-39,812712","-13,362623"
2909604,CRISÓPOLIS,"-38,151716","-11,51779"
2909703,CRISTÓPOLIS,"-44,411842","-12,231451"
2909802,CRUZ DAS ALMAS,"-39,100736","-12,663786"
2909901,CURAÇÁ,"-39,908081","-8,989032"
2910008,DÁRIO MEIRA,"-39,902466","-14,435047"
2910057,DIAS D'ÁVILA,"-38,297994","-12,604368"
2910107,DOM BASÍLIO,"-41,770878","-13,763327"
2910206,DOM MACEDO COSTA,"-39,188094","-12,911489"
2910305,ELÍSIO MEDRADO,"-39,520486","-12,943326"
2910404,ENCRUZILHADA,"-40,909121","-15,53458"
2910503,ENTRE RIOS,"-38,078777","-11,937261"
2910602,ESPLANADA,"-37,944981","-11,799409"
2910701,EUCLIDES DA CUNHA,"-39,014249","-10,505818"
2910727,EUNÁPOLIS,"-39,584172","-16,375167"
2910750,FÁTIMA,"-38,208675","-10,60017"
2910776,FEIRA DA MATA,"-44,283464","-14,210565"
2910800,FEIRA DE SANTANA,"-38,960033","-12,229284"
2910859,FILADÉLFIA,"-40,137827","-10,738464"
2910909,FIRMINO ALVES,"-39,921442","-14,984935"
2911006,FLORESTA AZUL,"-39,656524","-14,862798"
2911105,FORMOSA DO RIO PRETO,"-45,190991","-11,047032"
2911204,GANDU,"-39,486324","-13,743781"
2911253,GAVIÃO,"-39,786113","-11,470895"
2911303,GENTIO DO OURO,"-42,504742","-11,427531"
2911402,GLÓRIA,"-38,259273","-9,340173"
2911501,GONGOGI,"-39,46724","-14,323713"
2911600,GOVERNADOR MANGABEIRA,"-39,034024","-12,601554"
2911659,GUAJERU,"-41,937148","-14,546962"
2911709,GUANAMBI,"-42,778562","-14,225315"
2911808,GUARATINGA,"-39,781284","-16,581216"
2911857,HELIÓPOLIS,"-38,280233","-10,675299"
2911907,IAÇU,"-40,213365","-12,769138"
2912004,IBIASSUCÊ,"-42,255774","-14,276703"
2912103,IBICARAÍ,"-39,591541","-14,865763"
2912202,IBICOARA,"-41,272066","-13,426327"
2912301,IBICUÍ,"-39,989832","-14,84309"
2912400,IBIPEBA,"-42,011248","-11,637526"
2912509,IBIPITANGA,"-42,491229","-12,879106"
2912608,IBIQUERA,"-40,935421","-12,649929"
2912707,IBIRAPITANGA,"-39,374467","-14,165032"
2912806,IBIRAPUÃ,"-40,106309","-17,684197"
2912905,IBIRATAIA,"-39,640919","-14,067269"
2913002,IBITIARA,"-42,213294","-12,645514"
2913101,IBITITÁ,"-41,975152","-11,552771"
2913200,IBOTIRAMA,"-43,218696","-12,184014"
2913309,ICHU,"-39,188716","-11,75525"
2913408,IGAPORÃ,"-42,71788","-13,767976"
2913457,IGRAPIÚNA,"-39,140081","-13,820402"
2913507,IGUAÍ,"-40,097513","-14,757963"
2913606,ILHÉUS,"-39,043184","-14,79332"
2913705,INHAMBUPE,"-38,354019","-11,789127"
2913804,IPECAETÁ,"-39,306026","-12,314199"
2913903,IPIAÚ,"-39,735654","-14,137474"
2914000,IPIRÁ,"-39,740708","-12,160287"
2914109,IPUPIARA,"-42,610689","-11,828827"
2914208,IRAJUBA,"-40,083852","-13,25661"
2914307,IRAMAIA,"-40,969582","-13,293651"
2914406,IRAQUARA,"-41,617959","-12,243501"
2914505,IRARÁ,"-38,771651","-12,033704"
2914604,IRECÊ,"-41,85886","-11,30338"
2914653,ITABELA,"-39,553238","-16,575836"
2914703,ITABERABA,"-40,306995","-12,532254"
2914802,ITABUNA,"-39,273109","-14,78904"
2914901,ITACARÉ,"-38,994842","-14,278249"
2915007,ITAETÉ,"-40,963419","-12,982034"
2915106,ITAGI,"-40,013625","-14,161794"
2915205,ITAGIBÁ,"-39,848516","-14,286514"
2915304,ITAGIMIRIM,"-39,615192","-16,088143"
2915353,ITAGUAÇU DA BAHIA,"-42,401157","-11,008722"
2915403,ITAJU DO COLÔNIA,"-39,724725","-15,140194"
2915502,ITAJUÍPE,"-39,381788","-14,678019"
2915601,ITAMARAJU,"-39,53304","-17,042338"
2915700,ITAMARI,"-39,676348","-13,774837"
2915809,ITAMBÉ,"-40,624042","-15,248019"
2915908,ITANAGRA,"-38,038181","-12,268163"
2916005,ITANHÉM,"-40,327049","-17,166333"
2916104,ITAPARICA,"-38,68403","-12,881489"
2916203,ITAPÉ,"-39,429963","-14,894808"
2916302,ITAPEBI,"-39,528541","-15,972167"
2916401,ITAPETINGA,"-40,247381","-15,246167"
2916500,ITAPICURU,"-38,218612","-11,310953"
2916609,ITAPITANGA,"-39,566362","-14,421195"
2916708,ITAQUARA,"-39,938244","-13,446409"
2916807,ITARANTIM,"-40,061545","-15,65783"
2916856,ITATIM,"-39,703775","-12,709247"
2916906,ITIRUÇU,"-40,146172","-13,532399"
2917003,ITIÚBA,"-39,853277","-10,691901"
2917102,ITORORÓ,"-40,071703","-15,119037"
2917201,ITUAÇU,"-41,310982","-13,807407"
2917300,ITUBERÁ,"-39,149042","-13,736157"
2917334,IUIÚ,"-43,556403","-14,412146"
2917359,JABORANDI,"-44,46597","-13,625934"
2917409,JACARACI,"-42,430609","-14,849191"
2917508,JACOBINA,"-40,513018","-11,185062"
2917607,JAGUAQUARA,"-39,970255","-13,530699"
2917706,JAGUARARI,"-40,193611","-10,262854"
2917805,JAGUARIPE,"-38,891419","-13,115064"
2917904,JANDAÍRA,"-37,786868","-11,565748"
2918001,JEQUIÉ,"-40,088607","-13,855664"
2918100,JEREMOABO,"-38,351819","-10,062242"
2918209,JIQUIRIÇÁ,"-39,576502","-13,252306"
2918308,JITAÚNA,"-39,889632","-14,017429"
2918357,JOÃO DOURADO,"-41,659989","-11,346405"
2918407,JUAZEIRO,"-40,503552","-9,410717"
2918456,JUCURUÇU,"-40,158813","-16,844516"
2918506,JUSSARA,"-41,979732","-11,054555"
2918555,JUSSARI,"-39,49494","-15,190456"
2918605,JUSSIAPE,"-41,590142","-13,51295"
2918704,LAFAIETE COUTINHO,"-40,210606","-13,652999"
2918753,LAGOA REAL,"-42,145712","-14,030029"
2918803,LAJE,"-39,427552","-13,179649"
2918902,LAJEDÃO,"-40,345847","-17,612131"
2919009,LAJEDINHO,"-40,90371","-12,360374"
2919058,LAJEDO DO TABOCAL,"-40,22523","-13,47252"
2919108,LAMARÃO,"-38,89298","-11,791578"
2919157,LAPÃO,"-41,831909","-11,380139"
2919207,LAURO DE FREITAS,"-38,323462","-12,896718"
2919306,LENÇÓIS,"-41,394031","-12,564063"
2919405,LICÍNIO DE ALMEIDA,"-42,502684","-14,675866"
2919504,LIVRAMENTO DE NOSSA SENHORA,"-41,840387","-13,649501"
2919553,LUÍS EDUARDO MAGALHÃES,"-45,800464","-12,078372"
2919603,MACAJUBA,"-40,36518","-12,141393"
2919702,MACARANI,"-40,422044","-15,567316"
2919801,MACAÚBAS,"-42,694666","-13,023672"
2919900,MACURURÉ,"-39,059515","-9,174706"
2919926,MADRE DE DEUS,"-38,602769","-12,740313"
2919959,MAETINGA,"-41,483657","-14,661266"
2920007,MAIQUINIQUE,"-40,260515","-15,619772"
2920106,MAIRI,"-40,149783","-11,711111"
2920205,MALHADA,"-43,77162","-14,340383"
2920304,MALHADA DE PEDRAS,"-41,878698","-14,377945"
2920403,MANOEL VITORINO,"-40,242016","-14,145932"
2920452,MANSIDÃO,"-44,036485","-10,715829"
2920502,MARACÁS,"-40,431288","-13,437674"
2920601,MARAGOGIPE,"-38,918881","-12,77512"
2920700,MARAÚ,"-39,024952","-14,105531"
2920809,MARCIONÍLIO SOUZA,"-40,53453","-13,00351"
2920908,MASCOTE,"-39,3024","-15,565988"
2921005,MATA DE SÃO JOÃO,"-38,297299","-12,529971"
2921054,MATINA,"-42,842932","-13,912636"
2921104,MEDEIROS NETO,"-40,220174","-17,370409"
2921203,MIGUEL CALMON,"-40,59607","-11,428344"
2921302,MILAGRES,"-39,859127","-12,870575"
2921401,MIRANGABA,"-40,574793","-10,956117"
2921450,MIRANTE,"-40,773567","-14,239818"
2921500,MONTE SANTO,"-39,332706","-10,440158"
2921609,MORPARÁ,"-43,277913","-11,558043"
2921708,MORRO DO CHAPÉU,"-41,159097","-11,550126"
2921807,MORTUGABA,"-42,380449","-15,016407"
2921906,MUCUGÊ,"-41,373213","-13,003894"
2922003,MUCURI,"-39,547546","-18,08854"
2922052,MULUNGU DO MORRO,"-41,6438","-11,96722"
2922102,MUNDO NOVO,"-40,471498","-11,864723"
2922201,MUNIZ FERREIRA,"-39,112982","-12,997304"
2922250,MUQUÉM DE SÃO FRANCISCO,"-43,55186","-12,068261"
2922300,MURITIBA,"-38,988689","-12,623372"
2922409,MUTUÍPE,"-39,504164","-13,229373"
2922508,NAZARÉ,"-39,010623","-13,035148"
2922607,NILO PEÇANHA,"-39,112986","-13,604494"
2922656,NORDESTINA,"-39,429131","-10,832054"
2922706,NOVA CANAÃ,"-40,145175","-14,793598"
2922730,NOVA FÁTIMA,"-39,632217","-11,608398"
2922755,NOVA IBIÁ,"-39,625686","-13,809907"
2922805,NOVA ITARANA,"-40,06925","-13,03305"
2922854,NOVA REDENÇÃO,"-41,06886","-12,818868"
2922904,NOVA SOURE,"-38,484614","-11,238008"
2923001,NOVA VIÇOSA,"-39,372012","-17,893392"
2923035,NOVO HORIZONTE,"-42,167788","-12,801997"
2923050,NOVO TRIUNFO,"-38,415581","-10,342018"
2923100,OLINDINA,"-38,33108","-11,358306"
2923209,OLIVEIRA DOS BREJINHOS,"-42,89702","-12,320589"
2923308,OURIÇANGAS,"-38,628417","-12,006852"
2923357,OUROLÂNDIA,"-41,081812","-10,964618"
2923407,PALMAS DE MONTE ALTO,"-43,170512","-14,257351"
2923506,PALMEIRAS,"-41,577337","-12,510071"
2923605,PARAMIRIM,"-42,240649","-13,442427"
2923704,PARATINGA,"-43,182025","-12,690697"
2923803,PARIPIRANGA,"-37,870448","-10,675992"
2923902,PAU BRASIL,"-39,648782","-15,463619"
2924009,PAULO AFONSO,"-38,218329","-9,403332"
2924058,PÉ DE SERRA,"-39,609425","-11,831179"
2924108,PEDRÃO,"-38,649001","-12,143587"
2924207,PEDRO ALEXANDRE,"-37,899262","-10,010072"
2924306,PIATÃ,"-41,770623","-13,164457"
2924405,PILÃO ARCADO,"-42,484757","-9,997771"
2924504,PINDAÍ,"-42,687033","-14,489988"
2924603,PINDOBAÇU,"-40,357159","-10,734207"
2924652,PINTADAS,"-39,908239","-11,808037"
2924678,PIRAÍ DO NORTE,"-39,374522","-13,761225"
2924702,PIRIPÁ,"-41,724866","-14,946871"
2924801,PIRITIBA,"-40,551328","-11,737234"
2924900,PLANALTINO,"-40,368397","-13,256609"
2925006,PLANALTO,"-40,48464","-14,67017"
2925105,POÇÕES,"-40,365127","-14,522325"
2925204,POJUCA,"-38,327167","-12,429263"
2925253,PONTO NOVO,"-40,135393","-10,867148"
2925303,PORTO SEGURO,"-39,062114","-16,449056"
2925402,POTIRAGUÁ,"-39,87566","-15,592456"
2925501,PRADO,"-39,229238","-17,329564"
2925600,PRESIDENTE DUTRA,"-41,990931","-11,296504"
2925709,PRESIDENTE JÂNIO QUADROS,"-41,682443","-14,685395"
2925758,PRESIDENTE TANCREDO NEVES,"-39,42406","-13,470842"
2925808,QUEIMADAS,"-39,626407","-10,976391"
2925907,QUIJINGUE,"-39,206609","-10,751672"
2925931,QUIXABEIRA,"-40,121497","-11,408685"
2925956,RAFAEL JAMBEIRO,"-39,500636","-12,407417"
2926004,REMANSO,"-42,079668","-9,623907"
2926103,RETIROLÂNDIA,"-39,424178","-11,489667"
2926202,RIACHÃO DAS NEVES,"-44,91647","-11,746248"
2926301,RIACHÃO DO JACUÍPE,"-39,383035","-11,805979"
2926400,RIACHO DE SANTANA,"-42,938347","-13,606588"
2926509,RIBEIRA DO AMPARO,"-38,430554","-11,039158"
2926608,RIBEIRA DO POMBAL,"-38,536099","-10,836278"
2926657,RIBEIRÃO DO LARGO,"-40,74386","-15,46406"
2926707,RIO DE CONTAS,"-41,818791","-13,588608"
2926806,RIO DO ANTÔNIO,"-42,075055","-14,40851"
2926905,RIO DO PIRES,"-42,287878","-13,118663"
2927002,RIO REAL,"-37,933578","-11,484935"
2927101,RODELAS,"-38,772309","-8,844997"
2927200,RUY BARBOSA,"-40,500371","-12,289317"
2927309,SALINAS DA MARGARIDA,"-38,757944","-12,877997"
2927408,SALVADOR,"-38,488061","-13,014772"
2927507,SANTA BÁRBARA,"-38,966139","-11,956903"
2927606,SANTA BRÍGIDA,"-38,127818","-9,731891"
2927705,SANTA CRUZ CABRÁLIA,"-39,013183","-16,338097"
2927804,SANTA CRUZ DA VITÓRIA,"-39,811836","-14,960078"
2927903,SANTA INÊS,"-39,827605","-13,298687"
2928000,SANTALUZ,"-39,377378","-11,25336"
2928059,SANTA LUZIA,"-39,332493","-15,432788"
2928109,SANTA MARIA DA VITÓRIA,"-44,198309","-13,393545"
2928208,SANTANA,"-44,053258","-12,980751"
2928307,SANTANÓPOLIS,"-38,867162","-12,028407"
2928406,SANTA RITA DE CÁSSIA,"-44,51905","-11,008045"
2928505,SANTA TERESINHA,"-39,52114","-12,772852"
2928604,SANTO AMARO,"-38,709031","-12,54914"
2928703,SANTO ANTÔNIO DE JESUS,"-39,261131","-12,968008"
2928802,SANTO ESTÊVÃO,"-39,25319","-12,428893"
2928901,SÃO DESIDÉRIO,"-44,974096","-12,360895"
2928950,SÃO DOMINGOS,"-39,526265","-11,463466"
2929008,SÃO FÉLIX,"-38,968719","-12,605713"
2929057,SÃO FÉLIX DO CORIBE,"-44,196873","-13,404218"
2929107,SÃO FELIPE,"-39,084015","-12,845078"
2929206,SÃO FRANCISCO DO CONDE,"-38,675798","-12,629983"
2929255,SÃO GABRIEL,"-41,874269","-11,226707"
2929305,SÃO GONÇALO DOS CAMPOS,"-38,949772","-12,43031"
2929354,SÃO JOSÉ DA VITÓRIA,"-39,338921","-15,078178"
2929370,SÃO JOSÉ DO JACUÍPE,"-40,023656","-11,505326"
2929404,SÃO MIGUEL DAS MATAS,"-39,45578","-13,051733"
2929503,SÃO SEBASTIÃO DO PASSÉ,"-38,49531","-12,512725"
2929602,SAPEAÇU,"-39,194808","-12,735161"
2929701,SÁTIRO DIAS,"-38,591354","-11,600809"
2929750,SAUBARA,"-38,770607","-12,736904"
2929800,SAÚDE,"-40,418551","-10,941105"
2929909,SEABRA,"-41,768201","-12,418763"
2930006,SEBASTIÃO LARANJEIRAS,"-42,944113","-14,574822"
2930105,SENHOR DO BONFIM,"-40,189985","-10,456771"
2930154,SERRA DO RAMALHO,"-43,580731","-13,564466"
2930204,SENTO SÉ,"-41,890997","-9,74038"
2930303,SERRA DOURADA,"-43,952337","-12,762595"
2930402,SERRA PRETA,"-39,332504","-12,159727"
2930501,SERRINHA,"-39,008133","-11,659532"
2930600,SERROLÂNDIA,"-40,299905","-11,416032"
2930709,SIMÕES FILHO,"-38,411519","-12,783941"
2930758,SÍTIO DO MATO,"-43,466441","-13,085793"
2930766,SÍTIO DO QUINTO,"-38,200371","-10,364159"
2930774,SOBRADINHO,"-40,791595","-9,470807"
2930808,SOUTO SOARES,"-41,644248","-12,092596"
2930907,TABOCAS DO BREJO VELHO,"-44,011189","-12,707301"
2931004,TANHAÇU,"-41,254334","-14,025508"
2931053,TANQUE NOVO,"-42,490613","-13,54656"
2931103,TANQUINHO,"-39,100547","-11,971693"
2931202,TAPEROÁ,"-39,100622","-13,530993"
2931301,TAPIRAMUTÁ,"-40,7887","-11,852341"
2931350,TEIXEIRA DE FREITAS,"-39,744518","-17,53775"
2931400,TEODORO SAMPAIO,"-38,641928","-12,301407"
2931509,TEOFILÂNDIA,"-39,005813","-11,482925"
2931608,TEOLÂNDIA,"-39,489386","-13,601106"
2931707,TERRA NOVA,"-38,623102","-12,403092"
2931806,TREMEDAL,"-41,409576","-14,972472"
2931905,TUCANO,"-38,785948","-10,9643"
2932002,UAUÁ,"-39,488064","-9,832654"
2932101,UBAÍRA,"-39,662033","-13,268089"
2932200,UBAITABA,"-39,322547","-14,310436"
2932309,UBATÃ,"-39,522668","-14,211467"
2932408,UIBAÍ,"-42,133796","-11,338115"
2932457,UMBURANAS,"-41,332914","-10,729271"
2932507,UNA,"-39,074713","-15,294208"
2932606,URANDI,"-42,658999","-14,763242"
2932705,URUÇUCA,"-39,283802","-14,592035"
2932804,UTINGA,"-41,095829","-12,083318"
2932903,VALENÇA,"-39,07235","-13,370342"
2933000,VALENTE,"-39,464246","-11,41249"
2933059,VÁRZEA DA ROÇA,"-40,140637","-11,598986"
2933109,VÁRZEA DO POÇO,"-40,318918","-11,52398"
2933158,VÁRZEA NOVA,"-40,945846","-11,257231"
2933174,VARZEDO,"-39,393476","-12,975313"
2933208,VERA CRUZ,"-38,61916","-12,935733"
2933257,VEREDA,"-40,084485","-17,223934"
2933307,VITÓRIA DA CONQUISTA,"-40,83981","-14,848005"
2933406,WAGNER,"-41,169627","-12,284251"
2933455,WANDERLEY,"-43,88893","-12,12015"
2933505,WENCESLAU GUIMARÃES,"-39,479671","-13,688588"
2933604,XIQUE-XIQUE,"-42,725508","-10,824974"
3100104,ABADIA DOS DOURADOS,"-47,396832","-18,487565"
3100203,ABAETÉ,"-45,446191","-19,155848"
3100302,ABRE CAMPO,"-42,48099","-20,301445"
3100401,ACAIACA,"-43,148239","-20,360409"
3100500,AÇUCENA,"-42,546211","-19,076713"
3100609,ÁGUA BOA,"-42,389643","-17,991053"
3100708,ÁGUA COMPRIDA,"-48,108077","-20,059312"
3100807,AGUANIL,"-45,389465","-20,937432"
3100906,ÁGUAS FORMOSAS,"-40,935228","-17,082304"
3101003,ÁGUAS VERMELHAS,"-41,458788","-15,74532"
3101102,AIMORÉS,"-41,073327","-19,49195"
3101201,AIURUOCA,"-44,602824","-21,975897"
3101300,ALAGOA,"-44,638099","-22,171136"
3101409,ALBERTINA,"-46,611603","-22,199764"
3101508,ALÉM PARAÍBA,"-42,695947","-21,876804"
3101607,ALFENAS,"-45,948918","-21,428178"
3101631,ALFREDO VASCONCELOS,"-43,77389","-21,139423"
3101706,ALMENARA,"-40,697651","-16,180616"
3101805,ALPERCATA,"-41,989129","-18,986831"
3101904,ALPINÓPOLIS,"-46,389483","-20,861855"
3102001,ALTEROSA,"-46,145321","-21,25587"
3102050,ALTO CAPARAÓ,"-41,873084","-20,444361"
3102100,ALTO RIO DOCE,"-43,418871","-21,022146"
3102209,ALVARENGA,"-41,726442","-19,41447"
3102308,ALVINÓPOLIS,"-43,066083","-20,114763"
3102407,ALVORADA DE MINAS,"-43,366084","-18,733593"
3102506,AMPARO DO SERRA,"-42,807202","-20,510067"
3102605,ANDRADAS,"-46,575583","-22,072807"
3102704,CACHOEIRA DE PAJEÚ,"-41,49641","-15,965176"
3102803,ANDRELÂNDIA,"-44,317699","-21,736968"
3102852,ANGELÂNDIA,"-42,26645","-17,72779"
3102902,ANTÔNIO CARLOS,"-43,755641","-21,31858"
3103009,ANTÔNIO DIAS,"-42,869545","-19,651467"
3103108,ANTÔNIO PRADO DE MINAS,"-42,109343","-21,018232"
3103207,ARAÇAÍ,"-44,246924","-19,200364"
3103306,ARACITABA,"-43,381556","-21,339269"
3103405,ARAÇUAÍ,"-42,064207","-16,851781"
3103504,ARAGUARI,"-48,191605","-18,64827"
3103603,ARANTINA,"-44,246954","-21,916104"
3103702,ARAPONGA,"-42,526273","-20,665662"
3103751,ARAPORÃ,"-49,190087","-18,441909"
3103801,ARAPUÁ,"-46,154598","-19,033855"
3103900,ARAÚJOS,"-45,166702","-19,946785"
3104007,ARAXÁ,"-46,94001","-19,59133"
3104106,ARCEBURGO,"-46,944354","-21,360181"
3104205,ARCOS,"-45,543632","-20,282563"
3104304,AREADO,"-46,146559","-21,358382"
3104403,ARGIRITA,"-42,836447","-21,607555"
3104452,ARICANDUVA,"-42,559231","-17,867763"
3104502,ARINOS,"-46,107752","-15,921772"
3104601,ASTOLFO DUTRA,"-42,859644","-21,311204"
3104700,ATALÉIA,"-41,110558","-18,04592"
3104809,AUGUSTO DE LIMA,"-44,275219","-18,112548"
3104908,BAEPENDI,"-44,890371","-21,957611"
3105004,BALDIM,"-43,957041","-19,286437"
3105103,BAMBUÍ,"-45,979045","-20,011892"
3105202,BANDEIRA,"-40,558886","-15,884977"
3105301,BANDEIRA DO SUL,"-46,385263","-21,724869"
3105400,BARÃO DE COCAIS,"-43,484882","-19,935847"
3105509,BARÃO DE MONTE ALTO,"-42,239147","-21,247882"
3105608,BARBACENA,"-43,776193","-21,224915"
3105707,BARRA LONGA,"-43,037197","-20,283636"
3105905,BARROSO,"-43,975381","-21,176287"
3106002,BELA VISTA DE MINAS,"-43,096932","-19,825847"
3106101,BELMIRO BRAGA,"-43,415721","-21,950131"
3106200,BELO HORIZONTE,"-43,926453","-19,937524"
3106309,BELO ORIENTE,"-42,487283","-19,224645"
3106408,BELO VALE,"-44,028528","-20,406658"
3106507,BERILO,"-42,461354","-16,950302"
3106606,BERTÓPOLIS,"-40,572246","-17,060963"
3106655,BERIZAL,"-41,746785","-15,610784"
3106705,BETIM,"-44,197551","-19,965379"
3106804,BIAS FORTES,"-43,756575","-21,608747"
3106903,BICAS,"-43,062047","-21,722105"
3107000,BIQUINHAS,"-45,504652","-18,784752"
3107109,BOA ESPERANÇA,"-45,564409","-21,090531"
3107208,BOCAINA DE MINAS,"-44,397306","-22,169608"
3107307,BOCAIÚVA,"-43,814444","-17,112105"
3107406,BOM DESPACHO,"-45,254115","-19,737596"
3107505,BOM JARDIM DE MINAS,"-44,189374","-21,9459"
3107604,BOM JESUS DA PENHA,"-46,523544","-21,017269"
3107703,BOM JESUS DO AMPARO,"-43,473515","-19,704137"
3107802,BOM JESUS DO GALHO,"-42,315727","-19,824472"
3107901,BOM REPOUSO,"-46,147882","-22,476837"
3108008,BOM SUCESSO,"-44,755503","-21,030416"
3108107,BONFIM,"-44,232911","-20,325491"
3108206,BONFINÓPOLIS DE MINAS,"-45,988341","-16,570765"
3108255,BONITO DE MINAS,"-44,758028","-15,323804"
3108305,BORDA DA MATA,"-46,167168","-22,272408"
3108404,BOTELHOS,"-46,395493","-21,651664"
3108503,BOTUMIRIM,"-43,010432","-16,862925"
3108552,BRASILÂNDIA DE MINAS,"-46,015402","-16,998601"
3108602,BRASÍLIA DE MINAS,"-44,427533","-16,205873"
3108701,BRÁS PIRES,"-43,239123","-20,848456"
3108800,BRAÚNAS,"-42,715353","-19,053597"
3108909,BRASÓPOLIS,"-45,615326","-22,47311"
3109006,BRUMADINHO,"-44,200188","-20,144174"
3109105,BUENO BRANDÃO,"-46,353388","-22,436167"
3109204,BUENÓPOLIS,"-44,180788","-17,874256"
3109253,BUGRE,"-42,259457","-19,422213"
3109303,BURITIS,"-46,424041","-15,626505"
3109402,BURITIZEIRO,"-44,955194","-17,359421"
3109451,CABECEIRA GRANDE,"-47,084989","-16,028275"
