ano,codmun6,uf,codmun7,município,espvida,fectot,mort1,mort5,razdep,sobre40,sobre60,t_env,e_anosestudo,t_analf11a14,t_analf15a17,t_analf15m,t_analf18a24,t_analf18m,t_analf25a29,t_analf25m,t_atraso_0_basico,t_atraso_0_fund,t_atraso_0_med,t_atraso_1_basico,t_atraso_1_fund,t_atraso_1_med,t_atraso_2_basico,t_atraso_2_fund,t_atraso_2_med,t_fbbas,t_fbfund,t_fbmed,t_fbpre,t_fbsuper,t_flbas,t_flfund,t_flmed,t_flpre,t_flsuper,t_freq0a3,t_freq11a14,t_freq15a17,t_freq18a24,t_freq25a29,t_freq4a5,t_freq4a6,t_freq5a6,t_freq6,t_freq6a14,t_freq6a17,t_freqfund1517,t_freqfund1824,t_freqfund45,t_freqmed1824,t_freqmed614,t_freqsuper1517,t_fund11a13,t_fund12a14,t_fund15a17,t_fund16a18,t_fund18a24,t_fund18m,t_fund25m,t_med18a20,t_med18a24,t_med18m,t_med19a21,t_med25m,t_super25m,corte1,corte2,corte3,corte4,corte9,gini,pind,pindcri,pmpob,pmpobcri,ppob,ppobcri,pren10ricos,pren20,pren20ricos,pren40,pren60,pren80,prentrab,r1040,r2040,rdpc,rdpc1,rdpc10,rdpc2,rdpc3,rdpc4,rdpc5,rdpct,rind,rmpob,rpob,theil,cpr,emp,p_agro,p_com,p_constr,p_extr,p_formal,p_fund,p_med,p_serv,p_siup,p_super,p_transf,ren0,ren1,ren2,ren3,ren5,renocup,t_ativ,t_ativ1014,t_ativ1517,t_ativ1824,t_ativ18m,t_ativ2529,t_des,t_des1014,t_des1517,t_des1824,t_des18m,t_des2529,theiltrab,trabcc,trabpub,trabsc,t_agua,t_banagua,t_dens,t_lixo,t_luz,agua_esgoto,parede,t_crifundin_todos,t_fora4a5,t_fora6a14,t_fundin_todos,t_fundin_todos_mmeio,t_fundin18minf,t_m10a14cf,t_m15a17cf,t_mulchefefif014,t_nestuda_ntrab_mmeio,t_ocupdesloc_1,t_rmaxidoso,t_sluz,homem0a4,homem10a14,homem15a19,homem20a24,homem25a29,homem30a34,homem35a39,homem40a44,homem45a49,homem50a54,homem55a59,homem5a9,homem60a64,homem65a69,homem70a74,homem75a79,homemtot,homens80,mulh0a4,mulh10a14,mulh15a19,mulh20a24,mulh25a29,mulh30a34,mulh35a39,mulh40a44,mulh45a49,mulh50a54,mulh55a59,mulh5a9,mulh60a64,mulh65a69,mulh70a74,mulh75a79,mulher80,mulhertot,pea,pea1014,pea1517,pea18m,peso1,peso1114,peso1113,peso1214,peso13,peso15,peso1517,peso1524,peso1618,peso18,peso1820,peso1824,peso1921,peso25,peso4,peso5,peso6,peso610,peso617,peso65,pesom1014,pesom1517,pesom15m,pesom25m,pesorur,pesotot,pesourb,pia,pia1014,pia1517,pia18m,pop,popt,i_escolaridade,i_freq_prop,idhm,idhm_e,idhm_l,idhm_r,lat,lon
2010,314790,31,3147907,Passos,78.15,1.6,10.35,12.11,42.22,95.25,86.63,8.41,9.3,1.01,0.83,5.52,0.91,5.84,1.09,6.81,68.03,69.68,78.63,17.54,17.4,16.74,14.43,12.92,4.62,95.53,105.25,68.76,73.25,26.39,86.01,91.2,46.88,58.58,15.56,18.33,95.42,80.64,26.73,9.74,79.62,86.58,96.53,98.52,96.82,92.51,17.04,1.59,14.74,4.23,2.83,1.04,87.95,87.22,63.65,71.74,80.12,52.48,47.03,46.21,50.76,33.6,52.4,30.21,11.25,266.67,423.0,598.33,990.0,1527.5,0.49,0.9,1.53,4.42,8.98,18.36,32.39,40.6,4.71,55.46,13.38,25.98,44.54,73.25,12.14,8.28,802.97,189.06,3260.31,348.28,505.82,744.89,2223.47,802.97,47.19,102.13,182.3,0.42,18.9,2.2,8.88,16.96,8.59,0.74,69.54,61.28,40.66,41.37,1.32,13.04,14.92,1.67,8.98,68.15,82.58,91.6,1248.65,57.35,5.55,35.93,72.19,64.53,82.4,5.47,27.91,24.42,10.12,4.54,5.37,0.35,57.61,4.11,15.77,99.02,98.39,17.6,99.81,99.93,0.0,0.36,25.99,20.38,3.18,23.53,6.75,32.68,0.18,7.25,11.02,7.53,0.35,1.5,0.07,3513,4440,4566,4662,4392,4155,3843,3861,3595,3162,2609,3660,2065,1487,1109,743,52568,706,3275,4228,4471,4539,4443,4260,4025,3956,3736,3387,2817,3484,2198,1674,1329,850,1050,53722,53000,481,1908,50610,1396,6935,5134,5266,4038,83608,5403,18222,5403,78205,5545,12819,5714,65386,1349,1374,1380,7488,18001,8944,4226,2656,42697,33694,5448,106290,100842,92415,8668,5312,78435,105700,105700,0.525,0.736,0.756,0.658,0.886,0.741,-20.719162,-46.6094507
2010,354520,35,3545209,SALTO,75.19,1.75,13.3,15.43,39.99,94.18,83.71,7.27,10.27,1.21,0.81,3.96,0.73,4.18,0.85,4.89,75.56,77.12,82.32,15.15,14.5,14.4,9.29,8.38,3.28,96.28,103.81,75.42,73.93,35.63,89.23,93.08,62.82,67.66,19.01,20.28,97.66,87.0,26.89,13.31,81.82,87.18,95.89,97.61,98.38,95.36,12.12,1.08,11.8,2.75,1.32,1.33,89.45,88.14,79.24,85.74,88.95,63.24,57.93,62.48,69.21,45.79,68.51,40.94,10.9,340.0,507.5,732.5,1100.0,1637.5,0.45,0.43,0.71,3.3,6.96,11.79,21.0,35.68,5.27,50.74,15.08,28.99,49.26,77.19,9.47,6.73,876.67,231.01,3128.34,429.84,609.77,888.44,2224.42,876.81,41.12,102.73,180.35,0.35,16.62,2.16,2.02,13.75,8.14,0.16,75.86,72.59,54.36,40.25,1.24,12.87,27.68,1.1,7.92,59.73,77.52,90.18,1356.34,62.84,4.46,40.27,81.0,70.82,86.49,8.15,30.04,31.19,14.38,7.12,8.75,0.27,65.98,1.64,12.77,99.19,97.11,28.38,99.26,99.97,0.44,0.28,12.95,18.18,1.62,13.62,2.96,25.87,0.0,6.73,10.58,3.77,0.33,0.81,0.03,3460,4311,4734,4852,4836,4368,3924,3863,3674,3115,2367,3572,1741,1246,906,594,52132,569,3302,4265,4357,4719,4757,4453,3988,4157,3931,3210,2501,3567,1826,1408,1145,837,961,53384,57604,385,2086,55133,1382,6863,5134,5210,3960,83028,5442,18658,5392,77586,5513,13216,5612,64370,1418,1413,1420,7436,17908,7666,4265,2596,42245,33171,742,105516,104774,91666,8633,5180,77853,105198,105180,0.632,0.818,0.78,0.751,0.837,0.755,-23.1989983,-47.2913682
2010,330452,33,3304524,RIO DAS OSTRAS,76.26,1.91,10.96,12.33,41.51,93.0,83.2,5.59,9.18,1.36,0.89,3.73,0.61,3.92,1.21,4.55,55.25,58.48,65.1,26.87,27.13,24.67,17.88,14.39,10.23,104.34,112.95,75.79,67.65,31.51,91.45,94.96,46.42,55.44,13.02,23.66,98.65,87.83,29.15,11.89,81.92,86.77,94.83,96.68,98.15,95.76,29.68,2.28,22.79,7.97,1.11,0.76,85.81,88.43,56.83,68.64,79.0,66.52,64.1,43.01,50.79,48.65,52.45,48.23,13.47,287.14,500.0,766.0,1400.0,2200.0,0.53,1.45,2.79,5.26,10.72,17.08,29.35,40.61,3.55,57.2,11.03,22.88,42.8,78.77,14.72,10.4,1051.19,186.49,4268.56,393.41,622.85,1046.96,3014.75,1052.17,35.14,92.76,171.99,0.5,24.48,2.51,1.62,14.31,15.37,7.91,62.19,68.96,52.22,48.26,0.98,14.43,5.35,1.56,9.61,54.53,69.98,83.23,1712.72,61.7,3.15,24.66,72.57,70.92,81.32,8.77,24.33,28.38,16.78,8.27,8.02,0.42,47.21,6.91,17.69,90.61,91.9,30.3,99.81,99.9,3.54,0.17,23.38,18.08,1.85,19.25,6.57,25.23,0.23,6.31,13.17,5.53,0.51,0.88,0.1,4139,4626,4109,4402,4955,4936,4197,3875,3500,2850,2255,4189,1561,1057,799,413,52207,344,3799,4383,4074,4427,5193,5267,4483,3861,3613,3009,2379,3955,1730,1199,881,558,658,53469,55347,284,1155,53907,1576,7109,5327,5310,4730,80582,4959,17012,4712,75623,4986,12053,5170,63570,1632,1569,1612,8475,18979,5908,4383,2426,41332,32831,5771,105676,99905,89707,9009,4685,76013,104951,104853,0.665,0.701,0.773,0.689,0.854,0.784,-22.5269448,-41.944972
2010,420290,42,4202909,BRUSQUE,78.64,1.48,8.55,10.08,34.34,95.9,88.12,5.81,10.18,0.84,0.77,2.68,0.43,2.81,0.55,3.36,74.12,76.28,82.05,14.93,15.03,13.31,10.95,8.7,4.64,93.61,104.7,66.13,70.7,28.7,85.62,91.91,49.59,61.51,15.96,31.25,97.06,79.05,23.94,12.24,86.25,90.32,96.48,98.27,97.98,92.53,14.14,0.94,6.65,1.9,2.56,1.56,90.3,89.15,69.71,79.85,83.46,59.1,53.47,53.13,55.38,38.8,54.47,34.97,10.94,505.0,730.0,950.0,1366.67,1930.0,0.4,0.29,0.61,0.89,1.76,3.45,7.21,32.94,6.49,47.33,17.54,32.42,52.67,81.37,7.51,5.39,1116.93,362.69,3678.75,616.75,830.84,1131.06,2638.04,1116.93,59.49,94.99,181.97,0.28,18.17,3.94,1.56,15.06,6.33,0.04,82.74,65.95,43.97,29.69,0.83,12.11,41.71,1.26,4.54,51.89,76.19,91.01,1516.94,70.04,7.59,56.74,88.9,76.91,89.82,2.13,8.28,8.69,3.78,1.76,1.5,0.27,69.35,1.26,6.07,96.33,98.53,11.54,99.66,99.92,0.18,0.69,22.57,13.75,2.02,18.1,1.86,21.07,0.0,3.02,13.84,1.2,0.03,0.22,0.08,3432,3965,4587,5616,5567,4576,4075,3966,3835,3068,2305,3349,1572,941,675,433,52400,438,3243,3673,4503,5380,5291,4582,4293,4026,3968,3121,2396,3173,1807,1137,941,708,861,53103,64626,580,2935,61111,1401,6194,4577,4666,4017,84668,5313,20086,5395,79355,5908,14773,6285,64582,1257,1304,1325,6662,16371,6134,3673,2681,43014,33131,3478,105503,102025,92264,7638,5172,79453,104887,104887,0.591,0.774,0.795,0.707,0.894,0.794,-27.0964628,-48.9136323
2010,210750,21,2107506,PAÇO DO LUMIAR,72.74,1.93,21.3,23.25,44.1,94.98,86.17,3.97,9.84,2.96,1.45,5.76,1.65,6.13,2.48,7.37,63.55,67.64,69.6,20.0,18.9,24.57,16.44,13.46,5.84,103.91,111.92,80.99,81.51,22.61,88.82,92.47,49.64,60.91,11.44,26.77,95.18,86.96,26.92,12.61,95.3,95.65,96.7,96.52,95.97,93.64,24.29,1.91,28.32,7.87,1.56,0.0,87.33,89.31,64.6,74.75,85.42,73.02,69.59,49.0,60.44,54.96,59.94,53.44,5.98,146.67,240.0,368.57,577.5,910.0,0.49,7.77,11.15,19.04,28.88,44.76,61.13,37.39,3.73,53.7,12.26,25.68,46.3,82.07,12.2,8.75,444.5,82.99,1662.08,189.41,298.25,458.42,1192.36,450.59,32.39,79.99,148.45,0.43,22.53,0.79,7.19,18.5,12.9,0.71,51.17,76.62,59.72,47.83,0.68,7.27,4.64,4.24,24.66,78.58,89.0,95.42,879.06,54.74,6.62,17.33,59.55,64.86,69.42,11.02,16.22,23.55,22.9,10.65,13.75,0.32,42.59,6.26,24.07,73.65,73.47,42.6,73.82,99.76,12.46,8.42,14.57,4.7,4.03,10.8,7.57,22.86,0.21,7.02,14.35,15.59,4.94,2.07,0.24,4383,5220,4897,5468,5553,4529,3811,3261,2507,2069,1672,4553,1151,692,541,323,50910,280,4266,4958,5256,5889,5732,5171,4306,3571,2737,2400,1794,4618,1173,812,604,394,530,54211,47775,674,1057,46044,1709,7994,5895,6051,5187,77085,6157,21497,6133,70928,6085,15340,6287,55588,1747,1798,1689,9548,21623,4174,4956,3181,40349,29209,26310,105121,78811,87273,10178,6101,70994,104747,103331,0.73,0.744,0.724,0.739,0.796,0.646,-2.5210576,-44.1063031
2010,320240,32,3202405,GUARAPARI,75.21,1.91,14.43,16.8,44.91,92.79,82.75,7.36,8.91,1.69,1.42,6.59,1.33,6.97,2.02,8.09,55.65,58.71,77.44,21.46,23.05,14.48,22.89,18.24,8.08,101.45,113.92,63.75,64.48,21.9,89.29,93.36,39.53,54.91,10.97,19.94,94.75,84.3,28.31,9.09,73.73,80.77,88.14,93.76,96.24,93.27,33.86,2.49,12.1,6.61,1.19,0.91,83.67,86.39,51.44,64.41,74.2,56.36,52.76,40.64,47.89,39.55,47.78,37.87,10.54,214.8,350.0,526.25,950.0,1510.0,0.58,2.05,3.57,8.94,16.63,26.55,43.34,47.9,3.33,62.41,10.14,20.74,37.59,66.53,18.89,12.3,830.51,138.17,3978.46,283.02,439.95,699.6,2589.48,836.7,23.26,91.09,164.0,0.59,22.4,2.89,6.72,18.65,12.64,1.79,63.12,61.57,44.83,48.23,1.37,11.0,6.57,2.31,14.3,71.33,82.89,91.91,1202.39,58.64,5.95,33.17,71.14,67.03,78.39,9.47,29.21,32.68,16.96,8.44,7.8,0.39,50.14,5.01,17.59,97.29,96.83,25.31,96.49,99.73,1.38,0.28,29.22,26.27,3.76,23.84,11.53,31.57,0.0,5.19,18.03,10.32,0.44,1.9,0.27,3739,4673,4489,4530,4530,4227,3829,3643,3250,2826,2338,4108,1773,1331,929,656,51494,623,3611,4717,4451,4465,4759,4625,4047,3850,3446,3121,2583,4033,1873,1382,1175,775,879,53792,52655,559,1767,50329,1433,7521,5612,5644,4408,80405,5550,17935,5283,74855,5160,12385,5208,62470,1509,1581,1565,8429,19711,7750,4717,2732,41431,32515,4758,105286,100528,89801,9390,5328,75084,104656,103882,0.564,0.66,0.731,0.626,0.837,0.746,-20.6718755,-40.4984617
2010,317120,31,3171204,Vespasiano,73.65,1.78,15.32,17.92,43.93,92.38,79.67,4.67,8.44,1.35,0.9,5.88,1.06,6.29,1.23,7.5,53.59,56.1,66.7,22.41,22.97,22.87,24.0,20.93,10.43,95.2,107.35,58.7,58.79,15.46,85.83,91.79,38.24,47.94,5.89,16.89,96.29,81.63,20.63,9.99,76.3,82.67,87.46,93.95,96.68,92.92,25.71,2.76,16.01,5.38,1.33,0.76,84.11,83.28,55.42,63.55,70.69,47.65,42.34,36.64,40.69,28.7,39.89,25.93,4.57,212.5,333.5,490.0,725.0,1001.0,0.42,1.02,1.67,8.06,14.05,28.24,43.24,32.5,5.57,47.95,15.72,30.54,52.05,79.6,8.27,6.1,539.05,150.0,1751.71,273.64,399.41,579.9,1291.49,539.05,41.48,103.74,176.42,0.31,15.11,0.46,0.93,15.27,13.63,0.34,75.97,54.3,34.3,50.67,0.91,5.55,10.67,0.9,9.3,78.85,90.31,96.73,912.1,60.15,3.61,27.54,76.07,70.94,78.9,8.6,25.42,43.63,15.33,7.37,7.4,0.21,67.07,4.57,12.02,99.59,96.91,27.95,95.66,99.96,0.02,0.2,31.65,23.7,3.32,26.43,12.03,31.38,0.28,5.49,26.57,9.86,3.82,1.67,0.04,4024,5281,4699,4797,4817,4701,3988,3626,2962,2529,1764,4538,1274,825,564,326,51006,291,3822,5060,4964,4850,5184,4951,4240,3701,3221,2827,2042,4296,1487,1050,757,529,540,53521,52972,373,1611,50988,1583,8119,6087,6049,4653,77487,5865,19309,5710,71622,5754,13444,5777,58178,1610,1597,1699,9455,21592,4878,5060,2977,40336,30522,0,104527,104527,88069,10341,5849,71879,104081,104081,0.477,0.659,0.688,0.592,0.811,0.677,-19.6940958,-43.9186521
2010,410150,41,4101507,ARAPONGAS,75.02,1.68,13.33,15.19,41.23,93.87,84.02,8.09,10.64,0.69,0.42,5.0,0.46,5.3,0.69,6.26,75.33,77.34,84.51,13.11,12.64,13.09,11.56,10.02,2.41,91.95,101.29,66.09,33.34,28.55,85.29,89.99,48.39,25.74,16.99,19.97,96.02,79.45,25.09,9.63,54.87,68.28,82.36,97.93,97.31,92.56,15.32,1.23,17.43,2.42,3.09,1.66,89.05,88.78,67.73,72.71,81.47,56.72,51.82,51.76,55.86,37.14,57.84,33.44,10.85,341.67,500.0,666.0,992.0,1487.5,0.46,0.49,1.01,2.49,5.32,10.98,19.55,38.37,5.59,52.38,15.6,28.94,47.62,79.86,9.84,6.57,855.02,239.13,3280.79,427.83,570.35,798.43,2191.71,855.26,33.45,103.49,188.46,0.36,18.08,3.61,5.27,16.47,6.73,0.12,74.45,64.71,43.58,34.37,1.04,12.05,29.79,1.48,9.68,67.88,82.92,91.66,1294.28,64.2,6.91,44.06,80.96,71.64,85.1,4.84,14.97,21.36,7.28,4.07,4.74,0.33,61.88,2.67,12.37,99.06,99.54,14.06,98.85,99.91,0.18,0.51,18.11,45.13,2.69,20.1,4.43,27.19,0.0,6.3,8.19,3.98,0.04,1.0,0.09,3499,4233,4186,4697,4654,4334,4072,3931,3402,2868,2304,3409,1786,1343,1056,638,51039,627,3279,3988,4247,4607,4536,4460,4097,4052,3750,3096,2592,3563,2078,1669,1238,930,929,53111,57898,568,2214,55117,1432,6514,4872,4914,3941,82157,5007,17730,4916,77150,5273,12723,5460,64427,1404,1372,1333,7304,17191,8428,3988,2528,42272,33421,2299,104150,101851,90181,8221,5023,76937,103954,103925,0.567,0.727,0.748,0.669,0.834,0.751,-23.415296,-51.42592
2010,210005,21,2100055,AÇAILÂNDIA,72.07,2.66,23.2,25.25,55.43,94.56,85.14,4.57,9.34,4.0,2.77,17.69,4.18,19.22,7.7,23.67,58.08,61.76,71.51,21.46,22.13,20.94,20.46,16.11,7.55,105.89,116.24,74.57,68.51,10.84,90.72,95.85,42.32,60.41,4.32,8.16,97.7,82.69,24.31,12.88,86.27,89.6,96.56,96.57,97.72,93.99,30.14,3.49,21.7,10.19,0.9,0.64,89.86,90.06,55.53,65.86,70.23,46.4,39.33,32.29,38.88,27.39,37.98,23.98,4.68,122.4,200.0,302.5,505.0,800.0,0.56,10.12,14.77,25.17,36.65,53.86,68.19,46.52,3.03,60.8,10.33,21.53,39.2,83.34,18.01,11.44,438.56,66.46,2040.4,160.06,245.68,387.42,1295.81,442.66,35.94,79.48,143.39,0.58,22.67,2.42,19.79,20.06,8.25,1.26,46.44,52.25,32.9,36.07,0.62,6.04,9.69,7.01,29.95,80.57,88.53,94.31,974.92,53.0,6.01,19.69,63.36,64.54,69.32,11.69,16.84,28.16,19.43,11.09,12.0,0.5,37.66,5.46,26.84,89.57,75.02,38.91,93.33,99.34,17.03,15.98,36.24,13.73,2.28,30.05,20.86,44.62,0.14,10.24,22.21,17.66,1.17,2.49,0.66,5206,5738,5293,5313,4895,4281,3413,2972,2518,1879,1520,5595,1095,953,642,401,52115,401,4910,5549,5522,5411,5009,4307,3520,2974,2517,1902,1481,5352,1119,931,646,374,408,51932,44021,678,1307,42036,1951,8965,6767,6761,6047,71697,6670,21539,6580,65027,6172,14869,6169,50158,2118,2193,2232,11076,24506,4756,5549,3413,36121,25188,25810,104047,78237,83056,11287,6637,65133,103752,102792,0.464,0.686,0.672,0.602,0.785,0.643,-4.9514278,-47.4844564
2010,522140,52,5221403,TRINDADE,74.3,1.99,11.78,13.98,44.23,92.69,81.24,5.84,9.44,2.03,1.41,7.88,1.52,8.38,2.15,9.92,64.15,67.96,71.34,20.23,18.76,22.52,15.62,13.28,6.14,98.03,110.77,61.59,45.9,23.21,84.76,90.4,38.7,40.95,11.26,9.08,96.07,78.61,25.96,10.72,68.54,76.62,85.16,91.84,96.36,91.77,23.36,2.82,22.56,5.08,2.3,1.2,88.03,85.56,56.13,67.94,73.89,50.72,45.57,36.57,43.75,30.73,43.71,27.84,5.0,233.33,350.0,502.5,724.0,1010.0,0.42,1.56,2.7,7.02,12.41,25.75,38.77,32.72,5.52,47.76,15.95,31.23,52.24,83.49,8.21,5.99,558.61,154.16,1827.79,291.21,426.97,586.65,1334.26,559.9,25.19,91.51,175.42,0.31,23.59,0.94,3.82,17.17,10.39,0.02,54.96,57.27,36.55,43.11,1.02,6.38,17.57,1.55,12.99,76.14,89.51,95.85,953.02,60.75,7.76,37.69,72.42,69.69,80.23,6.67,26.03,20.84,11.22,5.77,4.82,0.26,43.62,7.06,23.41,99.08,91.1,22.12,98.84,99.92,2.48,0.53,27.36,31.46,3.64,25.49,10.21,36.56,0.23,7.48,16.69,9.93,2.23,1.68,0.08,3833,4892,4770,4766,4735,4670,4060,3481,3110,2464,1859,4440,1451,1107,811,521,51445,475,3805,4870,4745,4747,4685,4643,4296,3909,3356,2919,2148,4001,1688,1184,885,634,528,53043,53666,757,2187,50722,1496,7866,5826,5961,4595,78234,5654,18968,5523,72580,5704,13314,5657,59266,1540,1675,1682,8635,20385,6099,4861,2856,40109,30644,4382,104488,100106,88345,9762,5804,72779,103609,103369,0.507,0.665,0.699,0.608,0.822,0.682,-16.6549924,-49.4876203
2010,311940,31,3119401,Coronel Fabriciano,76.88,1.85,12.54,14.67,42.69,94.68,85.19,7.39,9.29,1.32,0.91,6.08,0.96,6.45,1.13,7.59,65.52,67.76,76.41,19.47,19.93,17.1,15.0,12.31,6.48,96.45,106.35,69.41,90.99,32.03,88.84,93.84,49.73,75.2,14.69,15.18,97.19,83.02,25.8,12.14,92.86,94.74,97.19,98.82,98.14,94.09,19.92,1.22,15.15,4.38,2.03,0.75,89.77,90.34,67.14,74.9,80.51,58.57,54.05,49.36,52.29,38.84,53.09,36.07,8.72,226.25,366.75,540.33,883.33,1315.0,0.48,2.38,4.66,7.92,14.59,25.09,39.29,38.11,4.23,53.69,12.89,26.27,46.31,73.1,11.82,8.33,685.48,145.11,2612.04,296.7,458.55,687.03,1839.99,686.15,33.75,86.67,166.09,0.43,17.21,1.71,1.99,17.52,9.57,0.48,69.22,69.57,48.84,41.82,1.02,10.8,19.76,2.26,13.81,68.62,82.5,92.48,1146.15,55.91,4.24,26.72,74.99,64.1,77.2,10.79,14.4,36.93,15.57,9.98,12.56,0.35,57.85,5.16,16.39,97.54,97.67,18.16,98.36,99.84,0.6,0.96,20.42,7.14,1.86,17.88,8.2,31.86,0.16,3.13,13.81,8.92,0.65,1.99,0.16,3440,4519,4423,4690,4613,4186,3565,3388,3269,2989,2330,3761,1593,1126,935,610,50035,598,3458,4330,4379,4709,4709,4388,3978,3953,3702,3367,2550,3750,1904,1491,1234,819,938,53659,49899,375,1442,48082,1374,7027,5220,5333,4061,79616,5253,18025,5190,74363,5238,12772,5401,61591,1403,1411,1450,7772,18357,7667,4290,2604,41682,32688,1299,103694,102395,89253,8849,5396,75007,103319,103217,0.586,0.759,0.755,0.696,0.865,0.715,-19.5200067,-42.6282686
2010,410040,41,4100400,ALMIRANTE TAMANDARÉ,75.39,2.13,12.96,14.77,47.08,94.12,84.6,4.37,9.59,1.32,1.12,6.06,1.16,6.51,1.3,7.77,64.49,67.04,76.37,17.33,16.98,22.2,18.19,15.98,1.43,89.18,102.27,51.86,30.72,20.01,80.08,86.84,35.14,24.79,8.94,17.21,94.53,72.32,23.89,11.24,49.78,63.43,74.78,90.24,95.62,89.57,19.62,3.05,13.88,3.7,2.13,1.26,84.21,83.09,53.24,61.79,70.62,49.63,44.69,35.49,39.39,29.45,40.0,27.11,5.54,265.0,397.5,549.0,815.0,1132.67,0.43,1.01,1.62,4.89,9.42,18.33,28.11,34.14,5.74,48.88,15.93,30.44,51.12,85.04,8.57,6.12,646.02,185.27,2205.41,329.24,468.88,667.93,1574.08,646.1,35.56,95.77,179.54,0.32,17.68,1.2,3.48,15.07,13.01,0.58,69.73,55.98,34.17,49.31,1.46,6.09,11.43,1.65,11.15,71.02,87.56,95.66,1097.38,62.79,4.56,36.77,77.64,74.37,84.11,3.88,15.31,21.59,6.08,2.96,3.52,0.26,62.34,2.83,14.51,98.24,97.43,24.5,99.25,99.71,0.39,2.95,29.74,50.22,4.38,27.23,8.5,31.13,0.8,12.29,24.46,6.41,2.27,1.04,0.29,4552,5542,4970,4646,4437,4230,4031,3605,2904,2398,1914,4538,1336,858,579,344,51136,252,4284,5250,5120,4594,4609,4307,4180,3786,3144,2616,1960,4356,1383,1003,653,409,414,52068,53691,492,2318,50881,1743,8535,6352,6425,5268,74682,6260,19330,5942,68422,5733,13070,5648,55352,1825,1770,1736,9381,22236,4512,5250,3200,38178,28464,4312,103204,98892,85510,10792,6302,68416,103008,102996,0.496,0.619,0.699,0.575,0.84,0.706,-25.3133048,-49.2997838
2010,261370,26,2613701,SÃO LOURENÇO DA MATA,72.57,1.88,19.8,21.34,45.07,95.38,86.07,6.16,9.34,5.22,3.76,15.96,4.98,16.94,7.47,19.7,54.08,59.94,61.77,21.29,20.68,29.65,24.63,19.39,8.58,102.65,117.33,61.62,87.97,15.15,87.48,92.73,32.26,61.68,6.11,21.87,96.73,86.25,28.03,12.98,86.82,89.73,94.28,95.19,97.1,94.24,36.26,4.43,23.4,7.6,1.53,0.21,80.75,82.32,46.97,55.64,63.61,45.92,41.86,32.99,38.38,30.03,38.88,28.11,3.23,115.6,193.0,292.33,508.0,680.0,0.5,11.04,17.94,26.07,40.06,55.22,71.82,38.79,3.31,54.29,11.8,24.89,45.71,68.59,13.15,9.19,364.43,60.28,1413.47,154.68,238.62,379.37,987.26,367.91,32.74,76.11,140.75,0.48,18.78,0.46,5.59,18.12,12.08,0.05,55.74,55.33,38.76,48.41,1.19,4.79,9.59,3.68,27.62,86.36,93.22,97.48,721.78,49.21,2.77,15.71,60.51,58.03,70.36,17.48,30.33,47.82,30.5,16.73,20.12,0.31,48.12,5.04,24.5,88.46,80.23,29.92,85.76,99.78,13.12,2.34,35.7,13.18,2.9,31.07,20.97,43.92,0.31,7.83,20.07,22.19,9.68,4.97,0.22,3984,4891,4791,4731,4789,4268,3820,3342,2804,2317,1784,4390,1432,1002,748,442,50016,481,3793,4481,4670,4969,4978,4714,4112,3635,3155,2699,2226,4095,1691,1316,986,613,746,52879,42649,260,913,41476,1466,7511,5569,5581,4710,77261,5752,19161,5618,71509,5602,13409,5616,58100,1601,1596,1718,8750,20140,6334,4481,2827,40510,30871,6118,102895,96777,86662,9372,5810,71480,102844,101871,0.459,0.637,0.653,0.571,0.793,0.614,-7.9959607,-35.039335
2010,353470,35,3534708,OURINHOS,76.53,1.74,11.5,13.34,43.42,94.94,85.61,9.04,11.29,1.12,1.04,4.97,1.03,5.24,1.07,6.02,80.07,84.8,76.71,12.87,10.01,20.45,7.06,5.19,2.84,97.77,104.48,79.43,84.13,35.61,90.38,94.49,60.32,70.23,17.34,24.14,97.32,83.24,27.28,12.32,87.13,91.56,95.53,99.55,98.15,94.16,13.94,0.75,10.86,4.46,1.79,2.19,95.22,93.24,76.32,84.05,85.01,60.06,55.4,52.52,58.78,42.72,55.82,39.72,14.41,290.0,455.5,640.0,1036.0,1665.0,0.5,0.68,1.54,3.75,7.88,16.48,28.58,40.99,4.55,55.96,13.02,25.4,44.04,74.55,12.6,8.6,868.91,197.53,3561.88,368.02,538.08,809.75,2432.15,869.01,32.73,98.5,181.45,0.44,19.02,3.91,3.12,18.16,7.96,0.32,71.04,69.26,51.27,47.56,2.08,16.87,15.63,1.18,12.63,64.56,79.78,90.43,1381.34,58.99,3.89,30.83,74.92,66.75,84.86,8.07,31.06,22.37,16.74,7.48,9.49,0.39,56.44,5.06,14.54,98.74,99.43,19.66,99.52,99.94,0.2,0.34,17.23,12.87,1.85,17.38,4.54,28.79,0.31,5.13,8.55,6.04,0.27,1.4,0.06,3371,4188,4270,4260,4315,3887,3663,3576,3395,2867,2544,3645,1974,1536,1032,743,49981,715,3320,3935,4207,4297,4200,4242,3968,3947,3713,3321,2880,3393,2340,1743,1339,1003,1206,53054,52626,316,1562,50748,1405,6445,4768,4827,3878,81094,5175,17001,5063,75919,4951,11826,5022,64093,1406,1420,1383,7296,17214,9315,3935,2513,42404,33901,2661,103035,100374,89211,8123,5066,76022,102702,102690,0.601,0.799,0.778,0.727,0.859,0.753,-22.9777918,-49.868204
